date,FA1 黃秋葵,FB0 花椰菜 其他,FB1 花椰菜 青梗,FC1 胡瓜 黑刺,FD0 花胡瓜 其他,FD1 花胡瓜,FE1 冬瓜 白皮,FF0 絲瓜 其他,FF1 絲瓜,FF2 絲瓜 角瓜,FF4 絲瓜 長絲瓜,FG0 苦瓜 其他,FG1 苦瓜 白大米,FG2 苦瓜 青大米,FG3 苦瓜 山苦瓜,FG4 苦瓜 翠綠,FH0 扁蒲 其他,FH1 扁蒲 長形,FH3 扁蒲 花蒲,FH4 扁蒲 梨子蒲,FI0 茄子 其他,FI1 茄子 胭脂茄,FI2 茄子 麻荸茄,FI3 茄子 日本種,FJ1 番茄 黑柿,FJ3 番茄 牛番茄,FK0 甜椒 其他,FK3 甜椒 新香,FK4 甜椒 彩色種,FK5 甜椒 青椒,FK6 甜椒 水果彩椒,FL1 豌豆 白花,FL2 豌豆 紅花,FL5 豌豆 豌豆苗,FL6 豌豆 甜豌豆,FL9 豌豆 進口,FM1 菜豆 白色,FM2 菜豆 青色,FM3 菜豆 紅色,FN1 敏豆 白豆,FN3 敏豆 粉豆,FN4 敏豆 翼豆,FN5 敏豆 醜豆,FP1 萊豆 豆莢,FP2 萊豆 豆仁,FP3 鵲豆 肉豆,FQ1 毛豆 豆莢,FQ2 毛豆 豆仁,FR1 青花苔,FR2 青花苔 青花筍,FR9 青花苔 進口
2023-06-21,379.0,,233.0,1680.0,312.0,2516.0,992.0,716.0,3345.0,,,,2793.0,1791.0,54.0,50.0,,,1058.0,332.0,132.0,24.0,2284.0,129.0,,6520.0,202.0,38.0,812.0,807.0,,,,,,60.0,64.0,2045.0,114.0,428.0,,,219.0,,,,,182.0,64.0,,1707.0
2023-06-22,340.0,,87.0,2917.0,307.0,3256.0,649.0,1007.0,3099.0,,,,3292.0,1882.0,54.0,364.0,,,1035.0,315.0,27.0,,2448.0,68.0,,6760.0,275.0,88.0,1613.0,1279.0,,,,,,,278.0,844.0,59.0,387.0,,31.0,406.0,,,,,164.0,,,1923.0
2023-06-24,751.0,,136.0,2560.0,465.0,4086.0,762.0,1223.0,4134.0,,,92.0,3797.0,1914.0,62.0,249.0,,,817.0,844.0,,,1929.0,46.0,90.0,5390.0,240.0,101.0,1082.0,963.0,,,,,,340.0,,1462.0,80.0,333.0,,,152.0,,,,,152.0,,,1797.0
2023-06-25,323.0,,204.0,3176.0,256.0,3028.0,1281.0,774.0,3717.0,,,60.0,4178.0,2391.0,56.0,374.0,,,585.0,1123.0,140.0,,2684.0,30.0,180.0,4480.0,280.0,38.0,930.0,1027.0,,,,,,40.0,,1571.0,115.0,407.0,,37.0,156.0,,,,,128.0,,,3065.0
2023-06-28,551.0,,538.0,3172.0,543.0,7220.0,1712.0,1763.0,5915.0,94.0,,,3871.0,2842.0,88.0,382.0,,,1834.0,1748.0,276.0,,4223.0,98.0,405.0,7480.0,180.0,103.0,972.0,875.0,,,,,,348.0,100.0,2447.0,388.0,589.0,,39.0,114.0,,,,,110.0,,,846.0
2023-06-29,442.0,,316.0,1638.0,270.0,4414.0,2534.0,616.0,5249.0,66.0,,,3980.0,2048.0,125.0,190.0,,,1563.0,1036.0,142.0,,2649.0,30.0,,5160.0,274.0,100.0,1054.0,996.0,,,,,,,125.0,1037.0,229.0,320.0,,,98.0,,,,,192.0,,,1418.0
2023-06-30,331.0,,314.0,668.0,345.0,3560.0,2481.0,1542.0,4194.0,40.0,,,2376.0,929.0,82.0,264.0,,,1437.0,1429.0,150.0,,2199.0,69.0,240.0,4320.0,172.0,,1000.0,989.0,,,,,,232.0,61.0,1548.0,393.0,94.0,,21.0,68.0,,,,,238.0,,,873.0
2023-07-01,351.0,,320.0,920.0,375.0,2077.0,1703.0,1496.0,3707.0,20.0,,,2972.0,1495.0,35.0,140.0,,,1586.0,805.0,91.0,,3077.0,,,5060.0,213.0,6.0,1154.0,1447.0,,,,,,,21.0,1045.0,307.0,611.0,,26.0,245.0,,,,,182.0,,,1935.0
2023-07-02,408.0,,577.0,1134.0,285.0,3369.0,2542.0,1893.0,3873.0,80.0,,,3573.0,2237.0,46.0,270.0,,,756.0,1026.0,34.0,,2515.0,90.0,435.0,3840.0,272.0,35.0,1099.0,1815.0,,,,,,120.0,42.0,1274.0,326.0,474.0,,25.0,176.0,,,,7.0,172.0,,,1794.0
2023-07-04,703.0,,390.0,2210.0,315.0,4056.0,3428.0,3080.0,4862.0,,,20.0,3585.0,1983.0,42.0,172.0,,,1766.0,975.0,81.0,,2297.0,43.0,165.0,5269.0,140.0,,897.0,1545.0,,,,,,,65.0,1359.0,241.0,572.0,,45.0,180.0,,,,,194.0,,,2250.0
2023-07-05,349.0,,345.0,1406.0,285.0,2453.0,2246.0,2033.0,3866.0,,,,2697.0,1115.0,60.0,70.0,,,1172.0,847.0,121.0,,2806.0,22.0,,5120.0,160.0,26.0,820.0,1238.0,,,,,,88.0,17.0,709.0,235.0,665.0,,18.0,282.0,,,,,128.0,,,1890.0
2023-07-06,420.0,,94.0,1302.0,105.0,2655.0,2551.0,1995.0,3304.0,,,,2068.0,1506.0,24.0,59.0,,,780.0,320.0,27.0,,2069.0,64.0,150.0,3350.0,227.0,5.0,940.0,811.0,,,,,,,,909.0,128.0,522.0,16.0,,129.0,,,,,128.0,,,1810.0
2023-07-07,283.0,,180.0,980.0,183.0,2336.0,913.0,1929.0,3619.0,,24.0,,2343.0,535.0,24.0,120.0,160.0,,927.0,440.0,130.0,,2040.0,,,3430.0,250.0,64.0,900.0,822.0,,,,,,,18.0,931.0,62.0,668.0,,101.0,135.0,,,,,140.0,,,2410.0
2023-07-08,287.0,,60.0,1480.0,180.0,3171.0,786.0,1969.0,4308.0,,47.0,,3274.0,1262.0,38.0,65.0,120.0,,1093.0,440.0,20.0,,2786.0,83.0,,3900.0,190.0,76.0,870.0,1116.0,,,,,,44.0,21.0,1338.0,44.0,880.0,,127.0,196.0,,,,,212.0,,,2474.0
2023-07-09,241.0,,187.0,1600.0,165.0,3114.0,1419.0,1899.0,3900.0,,,,3860.0,2581.0,26.0,190.0,200.0,,1030.0,560.0,129.0,,1731.0,87.0,90.0,4360.0,210.0,40.0,710.0,958.0,,,,,,,14.0,1258.0,134.0,1139.0,,23.0,186.0,,,,,140.0,,,2358.0
2023-07-11,569.0,,92.0,1460.0,484.0,6541.0,1164.0,2887.0,4094.0,,23.0,,4439.0,2476.0,38.0,40.0,60.0,,1296.0,930.0,47.0,,2038.0,69.0,,6630.0,180.0,62.0,480.0,856.0,,,,,,220.0,,2272.0,212.0,1208.0,,174.0,135.0,,,,,211.0,,,2770.0
2023-07-12,332.0,,,1220.0,342.0,3798.0,1467.0,1387.0,2756.0,,23.0,,3660.0,1134.0,26.0,60.0,120.0,,823.0,782.0,86.0,,3127.0,69.0,,4860.0,470.0,67.0,850.0,1077.0,,,,,,152.0,20.0,1620.0,172.0,869.0,,98.0,146.0,,,,,134.0,,,2025.0
2023-07-13,202.0,,40.0,1300.0,174.0,3443.0,1035.0,1290.0,2760.0,,,,2700.0,1375.0,41.0,40.0,100.0,,908.0,522.0,121.0,,2103.0,,,4590.0,306.0,75.0,330.0,608.0,,,,,,184.0,,911.0,53.0,801.0,,21.0,25.0,,,,,114.0,,,1742.0
2023-07-14,238.0,,18.0,560.0,149.0,3133.0,1137.0,957.0,2829.0,,24.0,,2693.0,1163.0,26.0,18.0,80.0,,995.0,620.0,59.0,,2601.0,73.0,,3820.0,170.0,77.0,430.0,917.0,,,,,,197.0,,729.0,171.0,573.0,,142.0,285.0,,,,36.0,114.0,,,1935.0
2023-07-15,209.0,,38.0,1558.0,90.0,3427.0,1518.0,1859.0,2518.0,,,60.0,2337.0,2605.0,44.0,207.0,60.0,,1124.0,820.0,57.0,,2299.0,71.0,,4570.0,295.0,17.0,480.0,1197.0,,,,,,172.0,,1257.0,208.0,574.0,,30.0,155.0,,,,,84.0,,,1922.0
2023-07-16,247.0,,189.0,1533.0,120.0,3354.0,2095.0,1743.0,3191.0,96.0,23.0,,4409.0,1830.0,26.0,281.0,140.0,,1696.0,680.0,200.0,,2705.0,49.0,,3110.0,160.0,45.0,579.0,887.0,,,,,,160.0,,1312.0,199.0,515.0,,71.0,150.0,,,,,77.0,,,2373.0
2023-07-18,539.0,,82.0,2340.0,253.0,6126.0,788.0,2130.0,5111.0,,276.0,,4239.0,1904.0,39.0,122.0,160.0,,2378.0,1320.0,137.0,,3389.0,73.0,,5280.0,360.0,68.0,370.0,399.0,,,,,,20.0,,1638.0,355.0,925.0,,115.0,280.0,,,,,80.0,,,2176.0
2023-07-19,297.0,,143.0,2127.0,136.0,4015.0,2318.0,1199.0,3791.0,168.0,,,3287.0,1775.0,49.0,189.0,160.0,,2146.0,424.0,203.0,,3633.0,46.0,,5050.0,458.0,113.0,350.0,453.0,,,,,,,,943.0,21.0,874.0,,68.0,216.0,,,,,80.0,,,2916.0
2023-07-21,321.0,,285.0,2198.0,250.0,5234.0,856.0,1821.0,5612.0,,22.0,,3475.0,1765.0,75.0,,200.0,,2026.0,1120.0,136.0,,3103.0,212.0,,4680.0,556.0,66.0,710.0,958.0,,,,,,124.0,,1131.0,99.0,1202.0,,216.0,329.0,,,,,84.0,,,1944.0
2023-07-22,224.0,,412.0,1475.0,90.0,3524.0,745.0,1094.0,4149.0,,23.0,,2563.0,1342.0,64.0,,180.0,,1674.0,780.0,120.0,,3696.0,112.0,,3770.0,415.0,106.0,700.0,2100.0,,,,,,80.0,,1115.0,63.0,288.0,,222.0,226.0,,,,,60.0,,,2029.0
2023-07-23,331.0,,393.0,1405.0,78.0,3842.0,1789.0,1433.0,5859.0,,42.0,,2992.0,1093.0,65.0,,120.0,,1896.0,860.0,153.0,,3500.0,106.0,,4770.0,281.0,47.0,910.0,1881.0,,,,,,192.0,,1972.0,122.0,559.0,,296.0,371.0,,,,,60.0,,,1927.0
2023-07-25,303.0,,1019.0,1902.0,132.0,5692.0,3171.0,2036.0,5247.0,,43.0,,4039.0,1425.0,111.0,106.0,140.0,,1777.0,1180.0,186.0,,3122.0,73.0,,3710.0,441.0,114.0,690.0,1236.0,,,,,,532.0,,2408.0,154.0,590.0,,300.0,371.0,,,,,50.0,,,2199.0
2023-07-26,100.0,,640.0,785.0,20.0,3142.0,1056.0,1304.0,2704.0,,,60.0,2507.0,1047.0,71.0,66.0,120.0,,1240.0,400.0,277.0,,3395.0,79.0,,3910.0,328.0,73.0,844.0,1950.0,,,,,,140.0,,1636.0,21.0,490.0,,266.0,263.0,,,,,50.0,,,2577.0
2023-07-27,162.0,,632.0,1623.0,87.0,3663.0,549.0,958.0,2980.0,,,,2641.0,1289.0,62.0,36.0,131.0,,478.0,220.0,150.0,,3236.0,50.0,,1660.0,411.0,54.0,1209.0,1027.0,,,,,,260.0,,1707.0,118.0,468.0,,266.0,190.0,,,,,,,,1026.0
2023-07-28,119.0,,614.0,1425.0,168.0,3204.0,890.0,802.0,2310.0,,,,1575.0,890.0,69.0,51.0,60.0,,340.0,240.0,152.0,,2819.0,23.0,,480.0,315.0,,809.0,673.0,,,,,,,,1017.0,17.0,411.0,,178.0,70.0,,,,,,,,1348.0
2023-07-29,129.0,,594.0,1507.0,60.0,2087.0,2559.0,433.0,1958.0,,,,1365.0,436.0,73.0,91.0,,,544.0,300.0,125.0,,2454.0,22.0,,1740.0,245.0,48.0,708.0,354.0,,,,,,,,1307.0,105.0,414.0,,134.0,50.0,,,,,,,,3033.0
2023-07-30,104.0,,780.0,1726.0,30.0,3609.0,3154.0,706.0,3446.0,,,,2076.0,1027.0,71.0,10.0,,,667.0,520.0,142.0,,3539.0,45.0,,1570.0,222.0,119.0,1378.0,596.0,,,,,,,,1074.0,63.0,224.0,,177.0,50.0,,,,,12.0,,,3162.0
2023-08-01,302.0,,562.0,2635.0,60.0,4092.0,1921.0,819.0,4131.0,,,,1703.0,780.0,129.0,72.0,60.0,,1371.0,860.0,127.0,,3200.0,22.0,,3960.0,312.0,88.0,1280.0,1600.0,,,,,,,90.0,1821.0,63.0,289.0,,376.0,30.0,,,,,24.0,,,1170.0
2023-08-02,130.0,,292.0,1298.0,31.0,2224.0,1075.0,376.0,2407.0,,,,1229.0,437.0,71.0,70.0,40.0,,1324.0,660.0,215.0,,3085.0,,,3530.0,200.0,58.0,1677.0,1437.0,,,,,,,60.0,1394.0,125.0,578.0,,114.0,20.0,,,,,80.0,,,1449.0
2023-08-03,182.0,,411.0,1500.0,63.0,2284.0,2401.0,726.0,2778.0,,,,1305.0,453.0,87.0,33.0,60.0,,1398.0,678.0,154.0,,2210.0,22.0,15.0,4140.0,269.0,89.0,940.0,1222.0,,,,,,180.0,,1855.0,176.0,265.0,15.0,301.0,112.0,,,,,74.0,,,1862.0
2023-08-04,140.0,,266.0,1440.0,80.0,1969.0,1077.0,541.0,2725.0,,,,1064.0,548.0,69.0,36.0,60.0,,1053.0,664.0,143.0,,1626.0,,,3960.0,240.0,47.0,1130.0,1260.0,,,,,,64.0,74.0,1857.0,109.0,304.0,,83.0,15.0,,,,,104.0,,,2000.0
2023-08-05,142.0,,336.0,1304.0,70.0,3070.0,292.0,848.0,2513.0,,,,1054.0,388.0,74.0,,120.0,,856.0,620.0,155.0,,2917.0,70.0,,1220.0,332.0,72.0,820.0,18.0,,,,,,,,1181.0,156.0,182.0,,225.0,,,,,,92.0,,,3987.0
2023-08-06,159.0,,320.0,1100.0,64.0,3901.0,2062.0,538.0,2528.0,80.0,,,1440.0,373.0,,54.0,20.0,,1344.0,500.0,180.0,,2443.0,,,210.0,299.0,44.0,627.0,45.0,,,,,,180.0,75.0,991.0,39.0,183.0,,170.0,50.0,,,,,80.0,,,3051.0
2023-08-08,271.0,,540.0,2264.0,159.0,5400.0,1871.0,679.0,3619.0,72.0,,,1386.0,295.0,88.0,71.0,,,1263.0,840.0,147.0,,2269.0,68.0,,3026.0,220.0,44.0,400.0,1512.0,,,,,,,,1182.0,87.0,118.0,,415.0,100.0,,,,,,,,2358.0
2023-08-09,206.0,,184.0,878.0,112.0,2804.0,960.0,310.0,2394.0,,,,715.0,410.0,83.0,,,,976.0,820.0,127.0,,1470.0,20.0,,6700.0,266.0,92.0,304.0,1303.0,,,,,,320.0,,806.0,61.0,246.0,,501.0,15.0,,,,,,,,3853.0
2023-08-10,190.0,,221.0,1079.0,128.0,2367.0,1481.0,437.0,2916.0,,,,662.0,260.0,76.0,54.0,,,1109.0,1102.0,79.0,,1485.0,,,2120.0,280.0,14.0,660.0,1935.0,,,,,,,,1065.0,116.0,271.0,,385.0,27.0,,,,,12.0,,,2538.0
2023-08-11,218.0,,38.0,1500.0,328.0,1944.0,1946.0,619.0,2054.0,,,,732.0,246.0,37.0,20.0,,,1323.0,860.0,139.0,,1928.0,,,2860.0,260.0,,808.0,400.0,,,,,,342.0,,818.0,78.0,232.0,,470.0,80.0,,,,,12.0,,,2769.0
2023-08-12,126.0,,60.0,1351.0,256.0,2600.0,1823.0,544.0,1978.0,,,,1048.0,228.0,48.0,121.0,,,1340.0,704.0,188.0,,1828.0,22.0,,4110.0,196.0,,1150.0,1294.0,,,,,,32.0,,1664.0,78.0,326.0,,488.0,30.0,,,,,24.0,,,3402.0
2023-08-13,180.0,,171.0,1890.0,272.0,3226.0,2202.0,1016.0,1884.0,,,,1378.0,311.0,24.0,30.0,,,837.0,780.0,120.0,,1927.0,,,5660.0,180.0,36.0,1391.0,975.0,,,,,,32.0,,1292.0,203.0,461.0,,602.0,30.0,,,,,,,,3167.0
2023-08-15,306.0,,93.0,2182.0,265.0,5269.0,2222.0,1799.0,4548.0,,,,1920.0,247.0,82.0,40.0,,,1640.0,1240.0,102.0,,1772.0,60.0,,7410.0,259.0,67.0,1300.0,1331.0,,,,,,48.0,8.0,1836.0,290.0,581.0,,764.0,66.0,,,,,,,,2403.0
2023-08-16,230.0,,65.0,1560.0,339.0,3316.0,2084.0,1115.0,2642.0,,,,983.0,289.0,24.0,55.0,,,1501.0,878.0,104.0,,1296.0,65.0,45.0,5730.0,312.0,84.0,990.0,636.0,,,,,,104.0,13.0,1141.0,84.0,467.0,,355.0,95.0,,,,,,,,2490.0
2023-08-17,204.0,,162.0,2160.0,242.0,3620.0,1726.0,838.0,2348.0,,,,766.0,342.0,45.0,45.0,,,1404.0,1078.0,123.0,,1642.0,,,4770.0,289.0,125.0,960.0,537.0,,,,,,240.0,,726.0,96.0,534.0,,265.0,30.0,,,,,,,,3419.0
2023-08-18,163.0,,62.0,1266.0,246.0,3089.0,1822.0,821.0,2513.0,,,,710.0,162.0,,70.0,,,732.0,1240.0,99.0,,1461.0,,,3300.0,265.0,70.0,1095.0,570.0,,,,,,76.0,,689.0,19.0,203.0,,238.0,,,,,,,,,3776.0
2023-08-19,140.0,,178.0,963.0,416.0,3701.0,2205.0,638.0,2444.0,,,,937.0,288.0,44.0,,,,1317.0,1180.0,91.0,,1365.0,22.0,,4580.0,314.0,150.0,1217.0,743.0,,,,,,68.0,,596.0,39.0,473.0,,135.0,28.0,,,,,,,,2655.0
2023-08-20,176.0,,136.0,622.0,362.0,3477.0,2303.0,1020.0,2206.0,44.0,,,1781.0,366.0,24.0,55.0,,,1076.0,1655.0,60.0,,844.0,30.0,,1800.0,292.0,25.0,900.0,658.0,,,,,,444.0,10.0,624.0,37.0,543.0,,88.0,,,,,,,,,3078.0
2023-08-22,262.0,,155.0,1161.0,277.0,4235.0,2762.0,1744.0,3867.0,,,,1327.0,305.0,23.0,45.0,,,1450.0,1616.0,165.0,,1830.0,30.0,,5410.0,250.0,9.0,1150.0,1149.0,,,,,,4.0,,700.0,41.0,410.0,,603.0,45.0,,,,,18.0,,,3019.0
2023-08-23,166.0,,254.0,201.0,302.0,3387.0,2094.0,1232.0,2395.0,,,,1000.0,106.0,36.0,,,,1262.0,1516.0,84.0,,2097.0,,,1770.0,349.0,8.0,1090.0,1065.0,,,,,,,,820.0,20.0,322.0,,262.0,,,,,,,,,3414.0
2023-08-24,198.0,,243.0,420.0,241.0,4273.0,631.0,1446.0,3935.0,,,,1078.0,269.0,71.0,75.0,,,1184.0,1292.0,183.0,,1653.0,23.0,,3494.0,435.0,74.0,1356.0,724.0,,,,,,80.0,,1149.0,63.0,341.0,,743.0,15.0,,,,,,,,2322.0
2023-08-25,234.0,,394.0,632.0,166.0,4056.0,1196.0,1327.0,3652.0,38.0,,,659.0,237.0,24.0,,,,782.0,1240.0,146.0,,1690.0,43.0,,830.0,262.0,,1170.0,301.0,,,,,,,,1350.0,43.0,318.0,,663.0,71.0,,,,,12.0,,,2439.0
2023-08-26,195.0,,295.0,764.0,211.0,4005.0,2010.0,1008.0,4731.0,,,,1454.0,343.0,,30.0,15.0,,992.0,980.0,199.0,,2111.0,22.0,,4840.0,312.0,,910.0,505.0,,,,,,80.0,,1080.0,97.0,365.0,,785.0,51.0,,,,,24.0,,,2547.0
2023-08-27,176.0,,240.0,566.0,196.0,4474.0,1245.0,1237.0,4838.0,,23.0,,1224.0,423.0,24.0,,,,1144.0,1080.0,99.0,,1914.0,53.0,,690.0,270.0,,1119.0,1247.0,,,,,,208.0,17.0,1697.0,23.0,401.0,,863.0,137.0,,,,,12.0,,,3274.0
2023-08-29,283.0,,472.0,1104.0,303.0,5640.0,2294.0,2273.0,7090.0,,,,2345.0,695.0,61.0,30.0,,,1680.0,2080.0,165.0,,2769.0,100.0,,6560.0,390.0,,1197.0,628.0,,,,,,,,2440.0,72.0,395.0,,857.0,122.0,,,,,12.0,,,1629.0
2023-08-30,166.0,,389.0,880.0,348.0,4576.0,2613.0,2215.0,5890.0,,,,1530.0,1083.0,24.0,,,,1090.0,1695.0,305.0,,3251.0,22.0,,3470.0,309.0,,1541.0,565.0,,,,,,540.0,,1881.0,22.0,655.0,,918.0,43.0,,,,,12.0,,,2052.0
2023-09-02,512.0,,636.0,1600.0,476.0,8512.0,3110.0,3840.0,10550.0,,,,2927.0,654.0,34.0,,,,2141.0,2520.0,173.0,,3610.0,75.0,,4490.0,309.0,,1520.0,185.0,,,,,,8.0,,3197.0,104.0,781.0,,1003.0,199.0,,,,,12.0,,,3181.0
2023-09-03,423.0,,886.0,1143.0,249.0,5305.0,2571.0,3081.0,10790.0,,,,1935.0,901.0,11.0,30.0,,,1660.0,1878.0,191.0,,3436.0,151.0,15.0,2910.0,314.0,10.0,300.0,417.0,,,,,,16.0,,1392.0,85.0,411.0,18.0,745.0,165.0,,,,,,,,1503.0
2023-09-05,410.0,,1080.0,1488.0,219.0,4997.0,2841.0,3760.0,10570.0,,23.0,,1754.0,455.0,91.0,,,,1830.0,1655.0,242.0,,2870.0,41.0,,1050.0,342.0,29.0,1040.0,180.0,,,,,,160.0,,1318.0,124.0,347.0,,632.0,240.0,,,,,,,,1674.0
2023-09-06,206.0,,903.0,2162.0,32.0,3659.0,4090.0,2349.0,6796.0,,,,930.0,1007.0,36.0,30.0,,,1107.0,915.0,263.0,,2818.0,183.0,,3340.0,275.0,45.0,973.0,437.0,,,,,,186.0,,685.0,43.0,551.0,,504.0,95.0,,,,,,,,1465.0
2023-09-08,427.0,,1389.0,2130.0,126.0,4246.0,2996.0,3362.0,8201.0,,,,1533.0,612.0,48.0,53.0,,,1435.0,1878.0,208.0,,2598.0,150.0,11.0,2030.0,318.0,16.0,929.0,1053.0,,,,,,64.0,,754.0,42.0,469.0,27.0,1025.0,260.0,,,,,,,,4713.0
2023-09-09,184.0,,644.0,1091.0,257.0,1881.0,2662.0,1968.0,5920.0,,,,397.0,545.0,24.0,30.0,,,728.0,1421.0,298.0,,1971.0,75.0,,2706.0,255.0,18.0,1307.0,738.0,,,,,,,,756.0,20.0,426.0,,483.0,170.0,,,,,30.0,,,4589.0
2023-09-10,157.0,,697.0,1850.0,81.0,2342.0,2362.0,1648.0,4030.0,57.0,,,1031.0,496.0,45.0,75.0,,,647.0,982.0,230.0,,1398.0,40.0,,2950.0,202.0,54.0,1145.0,825.0,,,,,,492.0,,429.0,,505.0,,917.0,30.0,,,,18.0,68.0,,,5930.0
2023-09-12,236.0,,594.0,1954.0,199.0,2869.0,2909.0,1585.0,4422.0,,,,1318.0,512.0,46.0,40.0,,,903.0,1402.0,229.0,,1640.0,136.0,,880.0,40.0,,1163.0,341.0,,,,,,36.0,,740.0,,358.0,,1299.0,120.0,,,,36.0,136.0,,,3706.0
2023-09-13,109.0,,270.0,1620.0,40.0,2770.0,2598.0,820.0,2484.0,,,,382.0,364.0,20.0,10.0,,,382.0,943.0,221.0,,2754.0,75.0,,2690.0,240.0,9.0,1189.0,260.0,,,,,,4.0,,674.0,,322.0,,704.0,30.0,,,,,146.0,,,3931.0
2023-09-14,245.0,,142.0,1217.0,16.0,2736.0,3910.0,854.0,2240.0,,,,738.0,295.0,57.0,,,,336.0,702.0,244.0,,2310.0,27.0,,1150.0,179.0,10.0,776.0,160.0,,,,,,32.0,,330.0,,188.0,,902.0,,,,,,164.0,,,3455.0
2023-09-15,121.0,,282.0,2020.0,,2692.0,2112.0,708.0,1662.0,12.0,,,485.0,453.0,20.0,9.0,,,352.0,724.0,217.0,,2137.0,30.0,,520.0,119.0,,645.0,72.0,,,,,,,,606.0,,199.0,,862.0,152.0,,,,,98.0,,,3360.0
2023-09-16,150.0,,197.0,2260.0,135.0,2871.0,3001.0,669.0,1956.0,,,,978.0,440.0,30.0,,,,679.0,827.0,222.0,,2244.0,48.0,,2860.0,152.0,,1030.0,421.0,,,,,,,,479.0,12.0,167.0,,777.0,15.0,,32.0,,,126.0,,,3278.0
2023-09-17,167.0,,417.0,2330.0,34.0,3310.0,2732.0,640.0,2686.0,,,,622.0,547.0,6.0,37.0,,,569.0,902.0,190.0,,2264.0,60.0,,1730.0,116.0,,372.0,608.0,,,,,,,,547.0,,307.0,,679.0,96.0,,,,36.0,90.0,,,2905.0
2023-09-19,204.0,,511.0,2968.0,180.0,6138.0,6512.0,1232.0,3072.0,,,,1407.0,554.0,20.0,153.0,,,918.0,1340.0,154.0,,2239.0,107.0,,2150.0,200.0,,650.0,1130.0,,,,,,,,1943.0,40.0,356.0,,899.0,40.0,,,,,80.0,,,1926.0
2023-09-20,168.0,,395.0,1274.0,58.0,4353.0,3476.0,1037.0,2026.0,,,,616.0,565.0,,60.0,,,481.0,997.0,159.0,,2171.0,11.0,,1750.0,139.0,,900.0,985.0,,,,,,36.0,,930.0,41.0,267.0,,709.0,,,,,,80.0,,,2412.0
2023-09-21,199.0,,479.0,1892.0,122.0,3676.0,3327.0,1342.0,2030.0,,,,880.0,293.0,40.0,83.0,,,559.0,1265.0,155.0,,2271.0,45.0,,1080.0,50.0,,275.0,610.0,,,,,,,30.0,998.0,,368.0,52.0,696.0,20.0,,40.0,,36.0,70.0,,,3328.0
2023-09-22,139.0,,583.0,1244.0,150.0,3834.0,2860.0,1457.0,2473.0,,,,795.0,104.0,40.0,60.0,,,663.0,1122.0,227.0,,1826.0,9.0,,890.0,112.0,,455.0,673.0,,,,,,,,1064.0,,287.0,,741.0,19.0,,,,,80.0,,,3240.0
2023-09-23,206.0,,589.0,2264.0,165.0,3971.0,3313.0,1794.0,2580.0,,,,398.0,287.0,,142.0,,,785.0,1202.0,169.0,,1800.0,108.0,,3380.0,109.0,3.0,510.0,890.0,,,,,,,25.0,991.0,148.0,194.0,,600.0,90.0,,,,,116.0,,,4257.0
2023-09-24,182.0,,1007.0,3374.0,150.0,4581.0,1740.0,1970.0,4350.0,,,,1092.0,311.0,10.0,168.0,,,886.0,2050.0,147.0,,1684.0,14.0,,1610.0,79.0,,266.0,700.0,,,,,,,33.0,1006.0,116.0,589.0,,917.0,142.0,,,,36.0,80.0,,,2340.0
2023-09-26,436.0,,933.0,3344.0,463.0,4971.0,2584.0,2911.0,7111.0,,,,1517.0,481.0,40.0,177.0,,,1492.0,2740.0,139.0,,1623.0,30.0,,1350.0,140.0,,590.0,519.0,,,,,,48.0,48.0,1085.0,64.0,860.0,,1162.0,129.0,,,,,98.0,,,3850.0
2023-09-27,368.0,,655.0,2593.0,165.0,3942.0,2288.0,1846.0,5500.0,,,,540.0,457.0,30.0,159.0,,,1300.0,2262.0,199.0,,2185.0,52.0,,1900.0,120.0,,740.0,569.0,,,,,,48.0,,739.0,39.0,845.0,,1096.0,84.0,,,,,98.0,,,3452.0
2023-09-28,562.0,,804.0,2104.0,135.0,2130.0,2008.5,1867.0,6580.0,,,,1094.0,700.0,,50.0,,,1106.0,1246.0,147.0,,1362.0,,,2590.0,186.0,,580.0,852.0,,,,,,48.0,,646.0,20.0,991.0,,1356.0,142.0,,,,,116.0,,,3389.0
2023-09-29,230.0,,931.0,3263.0,135.0,2322.0,1446.0,1787.0,7366.0,30.0,,,779.0,516.0,,85.0,,,1614.0,1538.0,200.0,,704.0,,,2180.0,322.0,,767.0,1205.0,,,,,,48.0,,754.0,20.0,994.0,,1330.0,161.0,,,,,80.0,,,3288.0
2023-09-30,237.0,,1284.0,3859.0,195.0,2753.0,1181.0,2516.0,8499.0,,,,1800.0,817.0,,120.0,,,1124.0,1194.0,212.0,,1491.0,17.0,,650.0,134.0,,340.0,450.0,,,,,,,,665.0,20.0,1109.0,,27.0,125.0,,,,,98.0,,,769.0
2023-10-03,625.0,,2445.0,4331.0,390.0,5692.0,2571.0,3653.0,8907.0,,,,3469.0,1063.0,20.0,194.0,,,2819.0,2504.0,290.0,,2391.0,89.0,,3590.0,130.0,9.0,660.0,167.0,,,,,,100.0,,1558.0,42.0,2029.0,,1617.0,327.0,,,,15.0,78.0,,,2712.0
2023-10-04,464.0,,950.0,1788.0,210.0,3133.0,2717.0,1546.0,6415.0,,6.0,,1233.0,900.0,,38.0,,,857.0,1021.0,214.0,,2381.0,45.0,,1940.0,66.0,9.0,670.0,246.0,,,,,,,,964.0,20.0,777.0,,1199.0,215.0,,,,,60.0,,,4116.0
